_HZO,2022-11-03T07:00:00+00:00,20880000,20.88M,21520000,21.52M,0.1126,11.26%
_HZON,2022-11-03T07:00:00+00:00,36980000,36.98M,65620000,65.62M,0.0043,0.43%
_IACC,2022-11-03T07:00:00+00:00,24330000,24.33M,32380000,32.38M,0.0001,0.01%
_IAE,2022-11-03T07:00:00+00:00,11890000,11.89M,11890000,11.89M,0.0005,0.05%
_IAF,2022-11-03T07:00:00+00:00,24380000,24.38M,24380000,24.38M,0.0005,0.05%
_IAS,2022-11-03T07:00:00+00:00,60920000,60.92M,155140000,155.14M,0.0332,3.32%
_IBCP,2022-11-03T07:00:00+00:00,20140000,20.14M,21070000,21.07M,0.0235,2.35%
_IBER,2022-11-03T07:00:00+00:00,13800000,13.80M,17250000,17.25M,0.0003,0.03%
_IBEX,2022-11-03T07:00:00+00:00,9110000,9.11M,18140000,18.14M,0.0096,0.96%
_IBIO,2022-11-03T07:00:00+00:00,8990000,8.99M,9010000,9.01M,0.054400000000000004,5.44%
_ICAD,2022-11-03T07:00:00+00:00,23470000,23.47M,25180000,25.18M,0.0149,1.49%
_ICCC,2022-11-03T07:00:00+00:00,5530000,5.53M,7750000,7.75M,0.0031,0.31%
_ICCM,2022-11-03T07:00:00+00:00,10490000,10.49M,36840000,36.84M,0.0087,0.87%
_ICD,2022-11-03T07:00:00+00:00,11900000,11.90M,13590000,13.59M,0.0442,4.42%
_ICHR,2022-11-03T07:00:00+00:00,28140000,28.14M,28670000,28.67M,0.0408,4.08%
_ICMB,2022-11-03T07:00:00+00:00,10570000,10.57M,14390000,14.39M,0.0008,0.08%
_ICNC,2022-11-03T07:00:00+00:00,34500000,34.50M,43120000,43.12M,0.0001,0.01%
_ICPT,2022-11-03T07:00:00+00:00,39750000,39.75M,41130000,41.13M,0.1012,10.12%
_ICVX,2022-11-03T07:00:00+00:00,34760000,34.76M,39590000,39.59M,0.016,1.60%
_ID,2022-11-03T07:00:00+00:00,5630000,5.63M,33980000,33.98M,0.011200000000000002,1.12%
_IDBA,2022-11-03T07:00:00+00:00,13100000,13.10M,13500000,13.50M,0.0001,0.01%
_IDE,2022-11-03T07:00:00+00:00,16460000,16.46M,16460000,16.46M,0.0011,0.11%
_IDN,2022-11-03T07:00:00+00:00,17450000,17.45M,18810000,18.81M,0.0012,0.12%
_IDT,2022-11-03T07:00:00+00:00,16530000,16.53M,25510000,25.51M,0.036000000000000004,3.60%
_IDW,2022-11-03T07:00:00+00:00,9370000,9.37M,12910000,12.91M,0.0014000000000000002,0.14%
_IDYA,2022-11-03T07:00:00+00:00,46580000,46.58M,47470000,47.47M,0.1028,10.28%
_IE,2022-11-03T07:00:00+00:00,58680000,58.68M,64239999,64.24M,0.0108,1.08%
_IESC,2022-11-03T07:00:00+00:00,19940000,19.94M,20720000,20.72M,0.008,0.80%
_IFN,2022-11-03T07:00:00+00:00,27690000,27.69M,27700000,27.70M,0.0004,0.04%
_IFRX,2022-11-03T07:00:00+00:00,37620000,37.62M,44200000,44.20M,0.0113,1.13%
_IGA,2022-11-03T07:00:00+00:00,16320000,16.32M,16320000,16.32M,0.0011,0.11%
_IGAC,2022-11-03T07:00:00+00:00,29600000,29.60M,37500000,37.50M,0.0008,0.08%
_IGI,2022-11-03T07:00:00+00:00,10850000,10.85M,10850000,10.85M,0.0002,0.02%
_IGIC,2022-11-03T07:00:00+00:00,26490000,26.49M,45600000,45.60M,0.0233,2.33%
_IGMS,2022-11-03T07:00:00+00:00,17780000,17.78M,43920000,43.92M,0.1938,19.38%
_IGTA,2022-11-03T07:00:00+00:00,10030000,10.03M,12670000,12.67M,0.0003,0.03%
_IH,2022-11-03T07:00:00+00:00,24460000,24.46M,53310000,53.31M,0.002,0.20%
_IHD,2022-11-03T07:00:00+00:00,18940000,18.94M,18940000,18.94M,0.0004,0.04%
_IHIT,2022-11-03T07:00:00+00:00,24140000,24.14M,24140000,24.14M,0.0008,0.08%
_IHT,2022-11-03T07:00:00+00:00,2920000,2.92M,9110000,9.11M,0.0027,0.27%
_IIF,2022-11-03T07:00:00+00:00,10750000,10.75M,10750000,10.75M,0.0004,0.04%
_III,2022-11-03T07:00:00+00:00,34020000,34.02M,48160000,48.16M,0.0298,2.98%
_IIII,2022-11-03T07:00:00+00:00,25570000,25.57M,34100000,34.10M,0.005200000000000001,0.52%
_IIIN,2022-11-03T07:00:00+00:00,18530000,18.53M,19540000,19.54M,0.0484,4.84%
_IIIV,2022-11-03T07:00:00+00:00,22050000,22.05M,22230000,22.23M,0.0501,5.01%
_IIM,2022-11-03T07:00:00+00:00,47070000,47.07M,47070000,47.07M,0.0005,0.05%
_IINN,2022-11-03T07:00:00+00:00,7400000,7.40M,7800000,7.80M,0.0018,0.18%
_IKNA,2022-11-03T07:00:00+00:00,36110000,36.11M,36160000,36.16M,0.042699999999999995,4.27%
_ILAG,2022-11-03T07:00:00+00:00,8700000,8.70M,18060000,18.06M,0.1069,10.69%
_ILPT,2022-11-03T07:00:00+00:00,64540000,64.54M,65250000,65.25M,0.027200000000000002,2.72%
_IMAQ,2022-11-03T07:00:00+00:00,2250000,2.25M,29550000,29.55M,0.0064,0.64%
_IMAX,2022-11-03T07:00:00+00:00,46200000,46.20M,57320000,57.32M,0.1042,10.42%
_IMGO,2022-11-03T07:00:00+00:00,32549999,32.55M,33740000,33.74M,0.10869999999999999,10.87%
_IMMR,2022-11-03T07:00:00+00:00,32490000,32.49M,33620000,33.62M,0.0198,1.98%
_IMNM,2022-11-03T07:00:00+00:00,9870000,9.87M,12130000,12.13M,0.0043,0.43%
_IMNN,2022-11-03T07:00:00+00:00,7000000,7.00M,7100000,7.10M,0.009300000000000001,0.93%
_IMOS,2022-11-03T07:00:00+00:00,32100000,32.10M,36360000,36.36M,0.0016,0.16%
_IMPL,2022-11-03T07:00:00+00:00,16570000,16.57M,23180000,23.18M,0.024,2.40%
_IMRA,2022-11-03T07:00:00+00:00,21830000,21.83M,26290000,26.29M,0.0534,5.34%
_IMRN,2022-11-03T07:00:00+00:00,5690000,5.69M,5690000,5.69M,0.0,0.00%
_IMRX,2022-11-03T07:00:00+00:00,18320000,18.32M,26390000,26.39M,0.0444,4.44%
_IMTX,2022-11-03T07:00:00+00:00,64220000,64.22M,64920000,64.92M,0.045,4.50%
_IMUX,2022-11-03T07:00:00+00:00,25270000,25.27M,30250000,30.25M,0.14470000000000002,14.47%
_IMVT,2022-11-03T07:00:00+00:00,53100000,53.10M,116560000,116.56M,0.057,5.70%
_IMXI,2022-11-03T07:00:00+00:00,33520000,33.52M,38260000,38.26M,0.027200000000000002,2.72%
_INAB,2022-11-03T07:00:00+00:00,18170000,18.17M,18830000,18.83M,0.0024,0.24%
_INBK,2022-11-03T07:00:00+00:00,8550000,8.55M,9600000,9.60M,0.0139,1.39%
_INBX,2022-11-03T07:00:00+00:00,26760000,26.76M,39040000,39.04M,0.14800000000000002,14.80%
_INCR,2022-11-03T07:00:00+00:00,25880000,25.88M,45130000,45.13M,0.0037,0.37%
_INDO,2022-11-03T07:00:00+00:00,3520000,3.52M,7410000,7.41M,0.21989999999999998,21.99%
_INDP,2022-11-03T07:00:00+00:00,5040000,5.04M,8260000,8.26M,0.003,0.30%
_INFU,2022-11-03T07:00:00+00:00,19440000,19.44M,20580000,20.58M,0.0059,0.59%
_INGN,2022-11-03T07:00:00+00:00,22480000,22.48M,22840000,22.84M,0.0333,3.33%
_INKT,2022-11-03T07:00:00+00:00,4670000,4.67M,33620000,33.62M,0.027400000000000004,2.74%
_INLX,2022-11-03T07:00:00+00:00,2900000,2.90M,4070000,4.07M,0.002,0.20%
_INM,2022-11-03T07:00:00+00:00,800000,0.80M,910000,0.91M,0.0077,0.77%
_INMB,2022-11-03T07:00:00+00:00,11660000,11.66M,17950000,17.95M,0.0788,7.88%
_INNV,2022-11-03T07:00:00+00:00,18160000,18.16M,135530000,135.53M,0.0699,6.99%
_INOD,2022-11-03T07:00:00+00:00,24730000,24.73M,27230000,27.23M,0.0047,0.47%
_INPX,2022-11-03T07:00:00+00:00,2230000,2.23M,2390000,2.39M,0.0707,7.07%
_INSE,2022-11-03T07:00:00+00:00,24180000,24.18M,26830000,26.83M,0.0202,2.02%
_INSI,2022-11-03T07:00:00+00:00,10710000,10.71M,10710000,10.71M,0.0007000000000000001,0.07%
_INT,2022-11-03T07:00:00+00:00,59820000,59.82M,62200000,62.20M,0.0292,2.92%
_INTA,2022-11-03T07:00:00+00:00,55840000,55.84M,62460000,62.46M,0.0076,0.76%
_INTE,2022-11-03T07:00:00+00:00,11500000,11.50M,14380000,14.38M,0.0001,0.01%
_INTT,2022-11-03T07:00:00+00:00,10390000,10.39M,10650000,10.65M,0.006999999999999999,0.70%
_INTZ,2022-11-03T07:00:00+00:00,13170000,13.17M,19370000,19.37M,0.0225,2.25%
_INVE,2022-11-03T07:00:00+00:00,21590000,21.59M,22640000,22.64M,0.024100000000000003,2.41%
_INVO,2022-11-03T07:00:00+00:00,10930000,10.93M,12120000,12.12M,0.006500000000000001,0.65%
_INZY,2022-11-03T07:00:00+00:00,39570000,39.57M,39700000,39.70M,0.0044,0.44%
_IOBT,2022-11-03T07:00:00+00:00,25610000,25.61M,28820000,28.82M,0.0002,0.02%
_IOR,2022-11-03T07:00:00+00:00,790000,0.79M,4170000,4.17M,0.0016,0.16%
_IPA,2022-11-03T07:00:00+00:00,23430000,23.43M,24740000,24.74M,0.0063,0.63%
_IPHA,2022-11-03T07:00:00+00:00,51620000,51.62M,79750000,79.75M,0.0025,0.25%
_IPI,2022-11-03T07:00:00+00:00,10610000,10.61M,13250000,13.25M,0.0714,7.14%
_IPSC,2022-11-03T07:00:00+00:00,37330000,37.33M,57690000,57.69M,0.059500000000000004,5.95%
_IPWR,2022-11-03T07:00:00+00:00,5330000,5.33M,6160000,6.16M,0.0068000000000000005,0.68%
_IQI,2022-11-03T07:00:00+00:00,5290000,5.29M,5290000,5.29M,0.0037,0.37%
_IQMD,2022-11-03T07:00:00+00:00,25160000,25.16M,25880000,25.88M,0.0001,0.01%
_IREN,2022-11-03T07:00:00+00:00,44720000,44.72M,54980000,54.98M,0.013200000000000002,1.32%
_IRIX,2022-11-03T07:00:00+00:00,11720000,11.72M,15890000,15.89M,0.006600000000000001,0.66%
_IRL,2022-11-03T07:00:00+00:00,3630000,3.63M,3630000,3.63M,0.0001,0.01%
_IRMD,2022-11-03T07:00:00+00:00,7100000,7.10M,12560000,12.56M,0.0252,2.52%
_IROQ,2022-11-03T07:00:00+00:00,2180000,2.18M,3080000,3.08M,0.0037,0.37%
_IRRX,2022-11-03T07:00:00+00:00,23000000,23.00M,28750000,28.75M,0.001,0.10%
_ISAA,2022-11-03T07:00:00+00:00,15410000,15.41M,22040000,22.04M,0.0005,0.05%
_ISD,2022-11-03T07:00:00+00:00,33250000,33.25M,33259999,33.26M,0.0094,0.94%
_ISDR,2022-11-03T07:00:00+00:00,2620000,2.62M,3740000,3.74M,0.0015,0.15%
_ISIG,2022-11-03T07:00:00+00:00,970000,0.97M,1790000,1.79M,0.022000000000000002,2.20%
_ISO,2022-11-03T07:00:00+00:00,35000000,35.00M,39120000,39.12M,0.0083,0.83%
_ISPC,2022-11-03T07:00:00+00:00,5650000,5.65M,8820000,8.82M,0.0394,3.94%
_ISPO,2022-11-03T07:00:00+00:00,50640000,50.64M,52400000,52.40M,0.0258,2.58%
_ISSC,2022-11-03T07:00:00+00:00,10140000,10.14M,17260000,17.26M,0.0124,1.24%
_ISTR,2022-11-03T07:00:00+00:00,9020000,9.02M,10150000,10.15M,0.0012,0.12%
_ISUN,2022-11-03T07:00:00+00:00,11700000,11.70M,14070000,14.07M,0.037000000000000005,3.70%
_ITAQ,2022-11-03T07:00:00+00:00,17250000,17.25M,21560000,21.56M,0.0003,0.03%
_ITI,2022-11-03T07:00:00+00:00,42020000,42.02M,42380000,42.38M,0.0042,0.42%
_ITOS,2022-11-03T07:00:00+00:00,35480000,35.48M,35550000,35.55M,0.0552,5.52%
_ITRM,2022-11-03T07:00:00+00:00,12150000,12.15M,12220000,12.22M,0.0169,1.69%
_ITRN,2022-11-03T07:00:00+00:00,12130000,12.13M,20460000,20.46M,0.0034000000000000002,0.34%
_IVA,2022-11-03T07:00:00+00:00,42130000,42.13M,42130000,42.13M,0.0038,0.38%
_IVAC,2022-11-03T07:00:00+00:00,24460000,24.46M,25140000,25.14M,0.0037,0.37%
_IVH,2022-11-03T07:00:00+00:00,16570000,16.57M,16570000,16.57M,0.0003,0.03%
_IVR,2022-11-03T07:00:00+00:00,32930000,32.93M,32990000,32.99M,0.15130000000000002,15.13%
_IXHL,2022-11-03T07:00:00+00:00,51690000,51.69M,51690000,51.69M,0.0003,0.03%
_JAKK,2022-11-03T07:00:00+00:00,7130000,7.13M,9590000,9.59M,0.0091,0.91%
_JAN,2022-11-03T07:00:00+00:00,2650000,2.65M,3150000,3.15M,0.0012,0.12%
_JANX,2022-11-03T07:00:00+00:00,37080000,37.08M,41450000,41.45M,0.0926,9.26%
_JCE,2022-11-03T07:00:00+00:00,16059999,16.06M,16059999,16.06M,0.0009,0.09%
_JCIC,2022-11-03T07:00:00+00:00,34420000,34.42M,43120000,43.12M,0.0004,0.04%
_JEQ,2022-11-03T07:00:00+00:00,13410000,13.41M,13410000,13.41M,0.0002,0.02%
_JFBR,2022-11-03T07:00:00+00:00,2110000,2.11M,6860000,6.86M,0.0178,1.78%
_JFIN,2022-11-03T07:00:00+00:00,26400000,26.40M,54020000,54.02M,0.0005,0.05%
_JFR,2022-11-03T07:00:00+00:00,56860000,56.86M,56920000,56.92M,0.0049,0.49%
_JGGC,2022-11-03T07:00:00+00:00,23000000,23.00M,30670000,30.67M,0.0002,0.02%
_JGH,2022-11-03T07:00:00+00:00,23180000,23.18M,23180000,23.18M,0.001,0.10%
_JHI,2022-11-03T07:00:00+00:00,8730000,8.73M,8740000,8.74M,0.0006,0.06%
_JHS,2022-11-03T07:00:00+00:00,11630000,11.63M,11650000,11.65M,0.0002,0.02%
_JILL,2022-11-03T07:00:00+00:00,4390000,4.39M,10150000,10.15M,0.0046,0.46%
_JLS,2022-11-03T07:00:00+00:00,5480000,5.48M,5490000,5.49M,0.0002,0.02%
_JMM,2022-11-03T07:00:00+00:00,9460000,9.46M,9460000,9.46M,0.0001,0.01%
_JNCE,2022-11-03T07:00:00+00:00,41320000,41.32M,51680000,51.68M,0.0375,3.75%
_JOAN,2022-11-03T07:00:00+00:00,38650000,38.65M,40800000,40.80M,0.0521,5.21%
_JOF,2022-11-03T07:00:00+00:00,28330000,28.33M,28330000,28.33M,0.0005,0.05%
_JPI,2022-11-03T07:00:00+00:00,22770000,22.77M,22770000,22.77M,0.0002,0.02%
_JRI,2022-11-03T07:00:00+00:00,28890000,28.89M,28890000,28.89M,0.0005,0.05%
_JRO,2022-11-03T07:00:00+00:00,40480000,40.48M,40540000,40.54M,0.0015,0.15%
_JRS,2022-11-03T07:00:00+00:00,28890000,28.89M,28890000,28.89M,0.0055000000000000005,0.55%
_JRSH,2022-11-03T07:00:00+00:00,5530000,5.53M,12340000,12.34M,0.0005,0.05%
_JRVR,2022-11-03T07:00:00+00:00,36270000,36.27M,37450000,37.45M,0.0353,3.53%
_JSD,2022-11-03T07:00:00+00:00,10080000,10.08M,10090000,10.09M,0.0008,0.08%
_JT,2022-11-03T07:00:00+00:00,2390000,2.39M,21180000,21.18M,0.0373,3.73%
_JUN,2022-11-03T07:00:00+00:00,29900000,29.90M,37380000,37.38M,0.0001,0.01%
_JVA,2022-11-03T07:00:00+00:00,5130000,5.13M,5710000,5.71M,0.0067,0.67%
_JWEL,2022-11-03T07:00:00+00:00,28520000,28.52M,34060000,34.06M,0.011399999999999999,1.14%
_JYAC,2022-11-03T07:00:00+00:00,10860000,10.86M,13450000,13.45M,0.0003,0.03%
_JYNT,2022-11-03T07:00:00+00:00,13990000,13.99M,14480000,14.48M,0.0833,8.33%
_JZ,2022-11-03T07:00:00+00:00,9980000,9.98M,60550000,60.55M,0.0051,0.51%
_KAIR,2022-11-03T07:00:00+00:00,27600000,27.60M,34500000,34.50M,0.0055000000000000005,0.55%
_KALA,2022-11-03T07:00:00+00:00,1350000,1.35M,1470000,1.47M,0.0244,2.44%
_KALV,2022-11-03T07:00:00+00:00,23920000,23.92M,24560000,24.56M,0.0959,9.59%
_KAMN,2022-11-03T07:00:00+00:00,27770000,27.77M,28000000,28.00M,0.0288,2.88%
_KARO,2022-11-03T07:00:00+00:00,7820000,7.82M,30950000,30.95M,0.0008,0.08%
_KAVL,2022-11-03T07:00:00+00:00,38950000,38.95M,41490000,41.49M,0.0072,0.72%
_KBAL,2022-11-03T07:00:00+00:00,35880000,35.88M,36830000,36.83M,0.0121,1.21%
_KBNT,2022-11-03T07:00:00+00:00,10860000,10.86M,14320000,14.32M,0.0028000000000000004,0.28%
_KCGI,2022-11-03T07:00:00+00:00,27600000,27.60M,34500000,34.50M,0.0045000000000000005,0.45%
_KDNY,2022-11-03T07:00:00+00:00,61380000,61.38M,61980000,61.98M,0.04190000000000001,4.19%
_KE,2022-11-03T07:00:00+00:00,23550000,23.55M,24880000,24.88M,0.0149,1.49%
_KEQU,2022-11-03T07:00:00+00:00,2190000,2.19M,2810000,2.81M,0.0032,0.32%
_KF,2022-11-03T07:00:00+00:00,4670000,4.67M,5000000,5.00M,0.0002,0.02%
_KFFB,2022-11-03T07:00:00+00:00,3000000,3.00M,8199999,8.20M,0.0009,0.09%
_KFS,2022-11-03T07:00:00+00:00,18230000,18.23M,22880000,22.88M,0.0031,0.31%
_KIDS,2022-11-03T07:00:00+00:00,13450000,13.45M,19790000,19.79M,0.12710000000000002,12.71%
_KINS,2022-11-03T07:00:00+00:00,8650000,8.65M,10640000,10.64M,0.004,0.40%
_KINZ,2022-11-03T07:00:00+00:00,940000,0.94M,21380000,21.38M,0.013600000000000001,1.36%
_KIO,2022-11-03T07:00:00+00:00,22340000,22.34M,22340000,22.34M,0.0022,0.22%
_KIRK,2022-11-03T07:00:00+00:00,11460000,11.46M,12740000,12.74M,0.1858,18.58%
_KITT,2022-11-03T07:00:00+00:00,14570000,14.57M,21560000,21.56M,0.0126,1.26%
_KLXE,2022-11-03T07:00:00+00:00,10390000,10.39M,11200000,11.20M,0.11109999999999999,11.11%
_KMDA,2022-11-03T07:00:00+00:00,27290000,27.29M,44770000,44.77M,0.0174,1.74%
_KMF,2022-11-03T07:00:00+00:00,46740000,46.74M,47200000,47.20M,0.0001,0.01%
_KMPH,2022-11-03T07:00:00+00:00,30270000,30.27M,34450000,34.45M,0.0534,5.34%
_KNOP,2022-11-03T07:00:00+00:00,24210000,24.21M,33840000,33.84M,0.0034000000000000002,0.34%
_KNSA,2022-11-03T07:00:00+00:00,32939999,32.94M,69290000,69.29M,0.0806,8.06%
_KNTE,2022-11-03T07:00:00+00:00,43870000,43.87M,44000000,44.00M,0.0799,7.99%
_KNW,2022-11-03T07:00:00+00:00,36920000,36.92M,43760000,43.76M,0.0067,0.67%
_KOD,2022-11-03T07:00:00+00:00,49060000,49.06M,52220000,52.22M,0.0647,6.47%
_KODK,2022-11-03T07:00:00+00:00,56110000,56.11M,78900000,78.90M,0.0954,9.54%
_KOP,2022-11-03T07:00:00+00:00,20060000,20.06M,21030000,21.03M,0.0313,3.13%
_KORE,2022-11-03T07:00:00+00:00,60020000,60.02M,76240000,76.24M,0.0084,0.84%
_KOSS,2022-11-03T07:00:00+00:00,3570000,3.57M,9160000,9.16M,0.056600000000000004,5.66%
_KPRX,2022-11-03T07:00:00+00:00,950000,0.95M,1080000,1.08M,0.0867,8.67%
_KREF,2022-11-03T07:00:00+00:00,58270000,58.27M,69380000,69.38M,0.0455,4.55%
_KRMD,2022-11-03T07:00:00+00:00,40360000,40.36M,44920000,44.92M,0.0040999999999999995,0.41%
_KRNL,2022-11-03T07:00:00+00:00,30480000,30.48M,38090000,38.09M,0.0017000000000000001,0.17%
_KRNT,2022-11-03T07:00:00+00:00,49480000,49.48M,49760000,49.76M,0.0354,3.54%
_KRNY,2022-11-03T07:00:00+00:00,60380000,60.38M,67250000,67.25M,0.0519,5.19%
_KRO,2022-11-03T07:00:00+00:00,21980000,21.98M,115500000,115.50M,0.0853,8.53%
_KRON,2022-11-03T07:00:00+00:00,47950000,47.95M,56120000,56.12M,0.0765,7.65%
_KRP,2022-11-03T07:00:00+00:00,42750000,42.75M,55420000,55.42M,0.0378,3.78%
_KRT,2022-11-03T07:00:00+00:00,5660000,5.66M,19810000,19.81M,0.013200000000000002,1.32%
_KSCP,2022-11-03T07:00:00+00:00,14300000,14.30M,35730000,35.73M,0.0625,6.25%
_KSI,2022-11-03T07:00:00+00:00,17500000,17.50M,21880000,21.88M,0.0004,0.04%
_KSM,2022-11-03T07:00:00+00:00,11180000,11.18M,11200000,11.20M,0.0003,0.03%
_KTB,2022-11-03T07:00:00+00:00,54580000,54.58M,55740000,55.74M,0.0968,9.68%
_KTCC,2022-11-03T07:00:00+00:00,10050000,10.05M,10760000,10.76M,0.0025,0.25%
_KTF,2022-11-03T07:00:00+00:00,39500000,39.50M,39500000,39.50M,0.0002,0.02%
_KTTA,2022-11-03T07:00:00+00:00,19490000,19.49M,23440000,23.44M,0.0183,1.83%
_KURA,2022-11-03T07:00:00+00:00,63190000,63.19M,66670000,66.67M,0.114,11.40%
_KVHI,2022-11-03T07:00:00+00:00,16870000,16.87M,18560000,18.56M,0.005200000000000001,0.52%
_KVSA,2022-11-03T07:00:00+00:00,35490000,35.49M,40490000,40.49M,0.013600000000000001,1.36%
_KVSC,2022-11-03T07:00:00+00:00,61330000,61.33M,62760000,62.76M,0.0012,0.12%
_KYMR,2022-11-03T07:00:00+00:00,50820000,50.82M,51770000,51.77M,0.1514,15.14%
_KZR,2022-11-03T07:00:00+00:00,54070000,54.07M,64280000,64.28M,0.1187,11.87%
_LAKE,2022-11-03T07:00:00+00:00,7120000,7.12M,7670000,7.67M,0.0371,3.71%
_LAND,2022-11-03T07:00:00+00:00,31650000,31.65M,34520000,34.52M,0.0302,3.02%
_LARK,2022-11-03T07:00:00+00:00,3890000,3.89M,4990000,4.99M,0.006600000000000001,0.66%
_LASE,2022-11-03T07:00:00+00:00,3450000,3.45M,8330000,8.33M,0.0852,8.52%
_LASR,2022-11-03T07:00:00+00:00,43580000,43.58M,44180000,44.18M,0.0288,2.88%
_LAW,2022-11-03T07:00:00+00:00,53440000,53.44M,58340000,58.34M,0.036000000000000004,3.60%
_LAZY,2022-11-03T07:00:00+00:00,9650000,9.65M,11390000,11.39M,0.0886,8.86%
_LBAI,2022-11-03T07:00:00+00:00,61390000,61.39M,64830000,64.83M,0.0382,3.82%
_LBC,2022-11-03T07:00:00+00:00,10150000,10.15M,50800000,50.80M,0.022000000000000002,2.20%
_LBPH,2022-11-03T07:00:00+00:00,9260000,9.26M,17130000,17.13M,0.0049,0.49%
_LCA,2022-11-03T07:00:00+00:00,50000000,50.00M,62500000,62.50M,0.0001,0.01%
_LCNB,2022-11-03T07:00:00+00:00,9750000,9.75M,11340000,11.34M,0.0042,0.42%
_LCUT,2022-11-03T07:00:00+00:00,11900000,11.90M,21530000,21.53M,0.0244,2.44%
_LDHA,2022-11-03T07:00:00+00:00,22990000,22.99M,28750000,28.75M,0.0002,0.02%
_LDI,2022-11-03T07:00:00+00:00,53800000,53.80M,153820000,153.82M,0.0401,4.01%
_LDP,2022-11-03T07:00:00+00:00,29080000,29.08M,29080000,29.08M,0.0037,0.37%
_LE,2022-11-03T07:00:00+00:00,13210000,13.21M,33360000,33.36M,0.06730000000000001,6.73%
_LEDS,2022-11-03T07:00:00+00:00,2870000,2.87M,4520000,4.52M,0.0275,2.75%
_LEE,2022-11-03T07:00:00+00:00,4770000,4.77M,5790000,5.79M,0.0067,0.67%
_LEGA,2022-11-03T07:00:00+00:00,20430000,20.43M,43120000,43.12M,0.006,0.60%
_LEGH,2022-11-03T07:00:00+00:00,9150000,9.15M,24410000,24.41M,0.0229,2.29%
_LEJU,2022-11-03T07:00:00+00:00,1370000,1.37M,1370000,1.37M,0.0021,0.21%
_LEO,2022-11-03T07:00:00+00:00,62290000,62.29M,62290000,62.29M,0.0013000000000000002,0.13%
_LEXX,2022-11-03T07:00:00+00:00,4890000,4.89M,5950000,5.95M,0.0641,6.41%
_LFAC,2022-11-03T07:00:00+00:00,25880000,25.88M,32340000,32.34M,0.0003,0.03%
_LFMD,2022-11-03T07:00:00+00:00,22950000,22.95M,30800000,30.80M,0.022000000000000002,2.20%
_LFT,2022-11-03T07:00:00+00:00,45050000,45.05M,52230000,52.23M,0.0024,0.24%
_LFTR,2022-11-03T07:00:00+00:00,20710000,20.71M,25890000,25.89M,0.0085,0.85%
_LFVN,2022-11-03T07:00:00+00:00,11470000,11.47M,11760000,11.76M,0.0054,0.54%
_LGAC,2022-11-03T07:00:00+00:00,57500000,57.50M,71880000,71.88M,0.0001,0.01%
_LGHL,2022-11-03T07:00:00+00:00,37280000,37.28M,47120000,47.12M,0.04190000000000001,4.19%
_LGI,2022-11-03T07:00:00+00:00,13010000,13.01M,13010000,13.01M,0.0011,0.11%
_LGL,2022-11-03T07:00:00+00:00,3780000,3.78M,5330000,5.33M,0.0024,0.24%
_LGO,2022-11-03T07:00:00+00:00,63760000,63.76M,64819999,64.82M,0.010900000000000002,1.09%
_LGTO,2022-11-03T07:00:00+00:00,29580000,29.58M,35910000,35.91M,0.0002,0.02%
_LGVC,2022-11-03T07:00:00+00:00,33650000,33.65M,34840000,34.84M,0.0001,0.01%
_LGVN,2022-11-03T07:00:00+00:00,5120000,5.12M,20940000,20.94M,0.0956,9.56%
_LHAA,2022-11-03T07:00:00+00:00,22950000,22.95M,28520000,28.52M,0.0028000000000000004,0.28%
_LHC,2022-11-03T07:00:00+00:00,37500000,37.50M,46880000,46.88M,0.0042,0.42%
_LIBY,2022-11-03T07:00:00+00:00,10970000,10.97M,14900000,14.90M,0.0001,0.01%
_LIFE,2022-11-03T07:00:00+00:00,27760000,27.76M,28060000,28.06M,0.015300000000000001,1.53%
_LINC,2022-11-03T07:00:00+00:00,24270000,24.27M,25960000,25.96M,0.0123,1.23%
_LIND,2022-11-03T07:00:00+00:00,34030000,34.03M,51200000,51.20M,0.20750000000000002,20.75%
_LINK,2022-11-03T07:00:00+00:00,1140000,1.14M,6600000,6.60M,0.0045000000000000005,0.45%
_LITM,2022-11-03T07:00:00+00:00,7460000,7.46M,17840000,17.84M,0.1468,14.68%
_LIVE,2022-11-03T07:00:00+00:00,1210000,1.21M,3090000,3.09M,0.0049,0.49%
_LJAQ,2022-11-03T07:00:00+00:00,6890000,6.89M,17370000,17.37M,0.0005,0.05%
_LL,2022-11-03T07:00:00+00:00,28430000,28.43M,28930000,28.93M,0.08630000000000002,8.63%
_LMAO,2022-11-03T07:00:00+00:00,10450000,10.45M,13040000,13.04M,0.0005,0.05%
_LMB,2022-11-03T07:00:00+00:00,9100000,9.10M,10420000,10.42M,0.0023,0.23%
_LMND,2022-11-03T07:00:00+00:00,48030000,48.03M,61820000,61.82M,0.2536,25.36%
_LMNR,2022-11-03T07:00:00+00:00,14850000,14.85M,17530000,17.53M,0.0116,1.16%
_LNDC,2022-11-03T07:00:00+00:00,29040000,29.04M,29580000,29.58M,0.016399999999999998,1.64%
_LNKB,2022-11-03T07:00:00+00:00,12680000,12.68M,14410000,14.41M,0.0003,0.03%
_LNSR,2022-11-03T07:00:00+00:00,9090000,9.09M,10070000,10.07M,0.0189,1.89%
_LOAN,2022-11-03T07:00:00+00:00,8700000,8.70M,11490000,11.49M,0.0016,0.16%
_LOB,2022-11-03T07:00:00+00:00,32570000,32.57M,43830000,43.83M,0.0639,6.39%
_LOCC,2022-11-03T07:00:00+00:00,20000000,20.00M,25000000,25.00M,0.0004,0.04%
